:START_ID(iata_code),:END_ID(iata_code),:TYPE,flight_number:int,airline:string,date:string,departure_time:string,distance:int
LAS,IAH,IS_FLYING_TO,1410,UA,1/1/2015,06:01,1222
EWR,SFO,IS_FLYING_TO,1689,UA,1/1/2015,06:02,2565
ISN,DEN,IS_FLYING_TO,6020,EV,1/1/2015,05:59,576
HNL,LIH,IS_FLYING_TO,113,HA,1/1/2015,05:57,102
PSP,SFO,IS_FLYING_TO,5629,OO,1/1/2015,06:32,421
PSP,DEN,IS_FLYING_TO,6420,OO,1/1/2015,08:12,776
SAT,IAH,IS_FLYING_TO,223,UA,1/1/2015,06:10,191
LAX,EWR,IS_FLYING_TO,996,UA,1/1/2015,06:03,2454
LAX,SFO,IS_FLYING_TO,1721,UA,1/1/2015,06:01,337
CLE,IAD,IS_FLYING_TO,4390,EV,1/1/2015,05:58,288
CAE,IAD,IS_FLYING_TO,5732,EV,1/1/2015,06:05,401
PHX,DEN,IS_FLYING_TO,756,F9,1/1/2015,06:03,602
SMF,IAH,IS_FLYING_TO,234,UA,1/1/2015,06:13,1609
JFK,SFO,IS_FLYING_TO,415,UA,1/1/2015,06:05,2586
BOS,PHX,IS_FLYING_TO,647,US,1/1/2015,06:14,2300
BOS,CLT,IS_FLYING_TO,829,US,1/1/2015,06:01,728
DTW,MIA,IS_FLYING_TO,1743,US,1/1/2015,06:01,1145
FLL,EWR,IS_FLYING_TO,1023,UA,1/1/2015,06:00,1065
GEG,DEN,IS_FLYING_TO,2505,WN,1/1/2015,06:04,836
SAT,STL,IS_FLYING_TO,239,WN,1/1/2015,05:59,786
ONT,DEN,IS_FLYING_TO,474,WN,1/1/2015,06:09,819
CLE,EWR,IS_FLYING_TO,1245,UA,1/1/2015,06:02,404
DFW,PHX,IS_FLYING_TO,560,US,1/1/2015,06:12,868
MFE,DFW,IS_FLYING_TO,310,AA,1/1/2015,,469
STL,DFW,IS_FLYING_TO,375,AA,1/1/2015,05:57,550
SJU,MIA,IS_FLYING_TO,378,AA,1/1/2015,05:57,1045
MKE,DFW,IS_FLYING_TO,1291,AA,1/1/2015,06:05,853
SEA,SFO,IS_FLYING_TO,320,AS,1/1/2015,06:02,679
SEA,LAS,IS_FLYING_TO,602,AS,1/1/2015,06:02,867
BTV,JFK,IS_FLYING_TO,233,B6,1/1/2015,05:53,266
JFK,FLL,IS_FLYING_TO,601,B6,1/1/2015,06:03,1069
SFO,LGB,IS_FLYING_TO,735,B6,1/1/2015,05:57,354
PBI,BOS,IS_FLYING_TO,922,B6,1/1/2015,06:21,1197
MCO,JFK,IS_FLYING_TO,1184,B6,1/1/2015,06:00,944
SJU,MCO,IS_FLYING_TO,1434,B6,1/1/2015,07:38,1189
BDL,ATL,IS_FLYING_TO,1065,DL,1/1/2015,06:01,859
RDU,ATL,IS_FLYING_TO,1456,DL,1/1/2015,07:01,356
SFO,SLC,IS_FLYING_TO,1723,DL,1/1/2015,06:04,599
TUS,IAH,IS_FLYING_TO,4642,EV,1/1/2015,06:13,936
PIA,ATL,IS_FLYING_TO,4928,EV,1/1/2015,06:00,565
IND,DEN,IS_FLYING_TO,609,F9,1/1/2015,05:56,977
MCI,DEN,IS_FLYING_TO,821,F9,1/1/2015,06:07,533
DFW,DEN,IS_FLYING_TO,133,F9,1/1/2015,07:02,641
FSM,DFW,IS_FLYING_TO,2881,MQ,1/1/2015,,227
AEX,DFW,IS_FLYING_TO,2771,MQ,1/1/2015,,285
SPS,DFW,IS_FLYING_TO,3288,MQ,1/1/2015,,113
ACT,DFW,IS_FLYING_TO,3328,MQ,1/1/2015,,89
SJT,DFW,IS_FLYING_TO,3408,MQ,1/1/2015,,229
JAN,DFW,IS_FLYING_TO,3643,MQ,1/1/2015,,408
HNL,OGG,IS_FLYING_TO,286,HA,1/1/2015,06:00,100
OKC,LAX,IS_FLYING_TO,5181,OO,1/1/2015,06:02,1187
FAR,DEN,IS_FLYING_TO,6499,OO,1/1/2015,06:10,627
SFO,IAH,IS_FLYING_TO,1160,UA,1/1/2015,06:01,1635
EWR,FLL,IS_FLYING_TO,1601,UA,1/1/2015,05:58,1065
MTJ,DEN,IS_FLYING_TO,6461,OO,1/1/2015,05:59,196
RSW,DTW,IS_FLYING_TO,606,NK,1/1/2015,06:01,1084
GCC,RKS,IS_FLYING_TO,7389,OO,1/1/2015,06:02,261
MSY,EWR,IS_FLYING_TO,220,UA,1/1/2015,06:06,1167
ORD,MCO,IS_FLYING_TO,654,UA,1/1/2015,06:03,1005
RIC,ORD,IS_FLYING_TO,6119,EV,1/1/2015,06:08,642
RDM,SFO,IS_FLYING_TO,5456,OO,1/1/2015,05:59,462
OGG,HNL,IS_FLYING_TO,205,HA,1/1/2015,06:01,100
SJC,SLC,IS_FLYING_TO,4494,OO,1/1/2015,05:59,584
ORD,MBS,IS_FLYING_TO,5370,OO,1/1/2015,06:07,222
EWR,CLT,IS_FLYING_TO,1709,US,1/1/2015,06:16,529
PHX,BWI,IS_FLYING_TO,828,WN,1/1/2015,06:10,1999
SEA,IAD,IS_FLYING_TO,1632,UA,1/1/2015,06:05,2306
LAS,SFO,IS_FLYING_TO,1725,UA,1/1/2015,06:06,414
DFW,MIA,IS_FLYING_TO,168,AA,1/1/2015,06:03,1121
BNA,DFW,IS_FLYING_TO,1315,AA,1/1/2015,,631
PHX,DFW,IS_FLYING_TO,1336,AA,1/1/2015,06:03,868
BOS,MIA,IS_FLYING_TO,1619,AA,1/1/2015,06:05,1258
LAX,STL,IS_FLYING_TO,1686,AA,1/1/2015,06:09,1592
OAK,SEA,IS_FLYING_TO,345,AS,1/1/2015,06:08,671
SEA,LAX,IS_FLYING_TO,454,AS,1/1/2015,06:11,954
BOS,IAD,IS_FLYING_TO,57,B6,1/1/2015,06:03,413
LAX,JFK,IS_FLYING_TO,24,B6,1/1/2015,06:20,2475
DCA,FLL,IS_FLYING_TO,1279,B6,1/1/2015,06:03,899
DTW,BOS,IS_FLYING_TO,1836,B6,1/1/2015,06:03,632
BNA,LAX,IS_FLYING_TO,1361,AA,1/1/2015,06:07,1797
PHL,ATL,IS_FLYING_TO,327,DL,1/1/2015,06:08,666
PHX,MSP,IS_FLYING_TO,1492,DL,1/1/2015,07:56,1276
SJU,FLL,IS_FLYING_TO,1554,B6,1/1/2015,06:25,1046
VPS,IAH,IS_FLYING_TO,4556,EV,1/1/2015,06:07,528
GUC,DEN,IS_FLYING_TO,6071,EV,1/1/2015,06:17,152
MIA,LGA,IS_FLYING_TO,1252,F9,1/1/2015,06:48,1096
RIC,MIA,IS_FLYING_TO,3323,MQ,1/1/2015,06:09,825
DTW,LGA,IS_FLYING_TO,3601,MQ,1/1/2015,06:03,502
ORF,MIA,IS_FLYING_TO,3551,MQ,1/1/2015,06:05,802
MOT,DEN,IS_FLYING_TO,5572,OO,1/1/2015,06:00,604
STL,MIA,IS_FLYING_TO,1312,AA,1/1/2015,06:03,1068
BOS,FLL,IS_FLYING_TO,269,B6,1/1/2015,06:07,1237
MLU,IAH,IS_FLYING_TO,4506,EV,1/1/2015,06:41,262
MAF,DEN,IS_FLYING_TO,5337,OO,1/1/2015,,563
LAX,LAS,IS_FLYING_TO,562,NK,1/1/2015,06:08,236
PDX,ORD,IS_FLYING_TO,416,UA,1/1/2015,06:12,1739
JFK,SJU,IS_FLYING_TO,1403,B6,1/1/2015,06:12,1598
KOA,HNL,IS_FLYING_TO,107,HA,1/1/2015,06:20,163
EUG,SLC,IS_FLYING_TO,4681,OO,1/1/2015,06:07,618
RNO,PHX,IS_FLYING_TO,1754,US,1/1/2015,06:05,601
PHX,CLT,IS_FLYING_TO,1789,US,1/1/2015,06:29,1773
CMH,ATL,IS_FLYING_TO,1966,WN,1/1/2015,08:31,447
HOU,ATL,IS_FLYING_TO,2351,WN,1/1/2015,06:12,696
HOU,PHX,IS_FLYING_TO,137,WN,1/1/2015,06:13,1020
DTW,DFW,IS_FLYING_TO,1125,AA,1/1/2015,,986
BOS,JFK,IS_FLYING_TO,1165,AA,1/1/2015,06:13,187
DFW,DCA,IS_FLYING_TO,1581,AA,1/1/2015,,1192
MSP,DFW,IS_FLYING_TO,2253,AA,1/1/2015,06:18,852
SEA,SNA,IS_FLYING_TO,504,AS,1/1/2015,06:09,978
BDL,DCA,IS_FLYING_TO,99,B6,1/1/2015,06:07,313
SJU,BOS,IS_FLYING_TO,962,B6,1/1/2015,07:31,1674
FLL,EWR,IS_FLYING_TO,2006,B6,1/1/2015,06:15,1065
MOB,ATL,IS_FLYING_TO,828,DL,1/1/2015,06:13,302
SAN,SLC,IS_FLYING_TO,978,DL,1/1/2015,06:11,626
LAS,SLC,IS_FLYING_TO,985,DL,1/1/2015,06:09,368
DCA,DTW,IS_FLYING_TO,1275,DL,1/1/2015,06:09,405
SMF,SLC,IS_FLYING_TO,2384,DL,1/1/2015,06:08,532
DEN,DTW,IS_FLYING_TO,1610,DL,1/1/2015,06:13,1123
SFO,ATL,IS_FLYING_TO,1866,DL,1/1/2015,06:16,2139
LGA,MSP,IS_FLYING_TO,1919,DL,1/1/2015,06:11,1020
LAW,DFW,IS_FLYING_TO,2522,EV,1/1/2015,12:19,140
BRO,DFW,IS_FLYING_TO,2512,EV,1/1/2015,06:04,482
PIB,MEI,IS_FLYING_TO,2572,EV,1/1/2015,06:07,69
CHS,IAH,IS_FLYING_TO,4531,EV,1/1/2015,06:23,925
MEM,IAH,IS_FLYING_TO,4655,EV,1/1/2015,06:21,468
MGM,ATL,IS_FLYING_TO,5123,EV,1/1/2015,06:09,147
SLC,DEN,IS_FLYING_TO,582,F9,1/1/2015,06:17,391
OMA,DEN,IS_FLYING_TO,439,F9,1/1/2015,06:09,472
FAR,DFW,IS_FLYING_TO,2958,MQ,1/1/2015,,968
DCA,JFK,IS_FLYING_TO,3432,MQ,1/1/2015,08:59,213
MSN,DFW,IS_FLYING_TO,3613,MQ,1/1/2015,,821
CMH,LGA,IS_FLYING_TO,3568,MQ,1/1/2015,06:10,479
SBP,LAX,IS_FLYING_TO,5348,OO,1/1/2015,06:13,156
COS,IAH,IS_FLYING_TO,5256,OO,1/1/2015,06:14,809
OAK,SLC,IS_FLYING_TO,4747,OO,1/1/2015,06:12,588
LAR,DEN,IS_FLYING_TO,5464,OO,1/1/2015,06:11,113
SAN,LAX,IS_FLYING_TO,5608,OO,1/1/2015,06:14,109
BFL,SFO,IS_FLYING_TO,5636,OO,1/1/2015,06:08,238
DRO,PHX,IS_FLYING_TO,6571,OO,1/1/2015,06:31,351
MRY,PHX,IS_FLYING_TO,6573,OO,1/1/2015,06:10,598
FAT,PHX,IS_FLYING_TO,6616,OO,1/1/2015,06:14,493
MSP,ORD,IS_FLYING_TO,612,NK,1/1/2015,06:18,334
DFW,ORD,IS_FLYING_TO,940,NK,1/1/2015,06:19,802
BIS,DEN,IS_FLYING_TO,6368,OO,1/1/2015,06:13,516
ITO,HNL,IS_FLYING_TO,101,HA,1/1/2015,06:17,216
PBI,LGA,IS_FLYING_TO,762,B6,1/1/2015,06:31,1035
SAT,ORD,IS_FLYING_TO,5249,OO,1/1/2015,06:48,1041
FLL,IAH,IS_FLYING_TO,207,UA,1/1/2015,06:14,965
BUF,CLT,IS_FLYING_TO,1931,US,1/1/2015,06:25,546
SEA,ORD,IS_FLYING_TO,732,UA,1/1/2015,06:13,1721
CMH,FLL,IS_FLYING_TO,698,WN,1/1/2015,06:23,973
LAS,HOU,IS_FLYING_TO,799,WN,1/1/2015,06:18,1235
PVD,MCO,IS_FLYING_TO,687,WN,1/1/2015,06:31,1072
SAN,BWI,IS_FLYING_TO,823,WN,1/1/2015,06:20,2295
SAN,MDW,IS_FLYING_TO,603,WN,1/1/2015,06:17,1728
SMF,PHX,IS_FLYING_TO,885,WN,1/1/2015,06:15,647
SAN,DEN,IS_FLYING_TO,1192,UA,1/1/2015,06:18,853
SAN,EWR,IS_FLYING_TO,1568,UA,1/1/2015,06:15,2425
SJC,PHX,IS_FLYING_TO,460,US,1/1/2015,06:14,621
SJC,DFW,IS_FLYING_TO,269,AA,1/1/2015,,1438
DFW,BOS,IS_FLYING_TO,1186,AA,1/1/2015,06:14,1562
SAN,DFW,IS_FLYING_TO,1390,AA,1/1/2015,06:12,1171
LAX,DFW,IS_FLYING_TO,2420,AA,1/1/2015,06:19,1235
ONT,SEA,IS_FLYING_TO,545,AS,1/1/2015,06:13,956
RDU,MIA,IS_FLYING_TO,955,AA,1/1/2015,06:12,700
ROC,ATL,IS_FLYING_TO,2129,DL,1/1/2015,06:23,749
MCO,ATL,IS_FLYING_TO,1518,DL,1/1/2015,06:13,404
DCA,MSP,IS_FLYING_TO,1588,DL,1/1/2015,06:19,931
CAE,IAH,IS_FLYING_TO,4468,EV,1/1/2015,06:21,878
BTR,ATL,IS_FLYING_TO,5534,EV,1/1/2015,06:20,448
IAD,MSP,IS_FLYING_TO,1338,F9,1/1/2015,06:09,908
SAV,DFW,IS_FLYING_TO,3205,MQ,1/1/2015,,925
GRI,DFW,IS_FLYING_TO,3173,MQ,1/1/2015,,561
PDX,SAN,IS_FLYING_TO,470,NK,1/1/2015,06:16,933
DFW,MSP,IS_FLYING_TO,742,NK,1/1/2015,06:25,852
PSP,SLC,IS_FLYING_TO,4762,OO,1/1/2015,06:30,541
ISN,MSP,IS_FLYING_TO,4716,OO,1/1/2015,06:17,546
HLN,DEN,IS_FLYING_TO,5616,OO,1/1/2015,06:20,594
MCO,IAH,IS_FLYING_TO,1026,UA,1/1/2015,06:37,854
BOS,RIC,IS_FLYING_TO,1481,B6,1/1/2015,06:16,474
BZN,DEN,IS_FLYING_TO,344,F9,1/1/2015,06:13,524
FAT,SLC,IS_FLYING_TO,4624,OO,1/1/2015,06:20,501
FSD,DEN,IS_FLYING_TO,6372,OO,1/1/2015,06:26,483
IAH,ORD,IS_FLYING_TO,200,NK,1/1/2015,06:20,925
EWR,IAH,IS_FLYING_TO,206,UA,1/1/2015,06:23,1400
PIT,DTW,IS_FLYING_TO,1515,DL,1/1/2015,06:21,201
FLL,CLT,IS_FLYING_TO,1982,US,1/1/2015,06:16,631
MIA,EWR,IS_FLYING_TO,525,UA,1/1/2015,06:24,1085
DEN,ATL,IS_FLYING_TO,871,WN,1/1/2015,06:25,1199
MDW,PHX,IS_FLYING_TO,343,WN,1/1/2015,06:25,1444
LAX,PHL,IS_FLYING_TO,598,US,1/1/2015,06:24,2402
IAD,DFW,IS_FLYING_TO,127,AA,1/1/2015,06:22,1172
LAX,AUS,IS_FLYING_TO,387,AA,1/1/2015,,1242
CLT,DFW,IS_FLYING_TO,1079,AA,1/1/2015,06:20,936
PHL,DFW,IS_FLYING_TO,1207,AA,1/1/2015,09:09,1303
DFW,CLT,IS_FLYING_TO,1343,AA,1/1/2015,06:18,936
ATL,DFW,IS_FLYING_TO,1635,AA,1/1/2015,,731
RDU,DFW,IS_FLYING_TO,2379,AA,1/1/2015,06:18,1061
SAT,DFW,IS_FLYING_TO,2272,AA,1/1/2015,06:19,247
FAI,SEA,IS_FLYING_TO,124,AS,1/1/2015,06:14,1533
FLL,BOS,IS_FLYING_TO,70,B6,1/1/2015,06:24,1237
RSW,BOS,IS_FLYING_TO,966,B6,1/1/2015,06:28,1249
MIA,ATL,IS_FLYING_TO,891,DL,1/1/2015,06:21,594
BWI,MSP,IS_FLYING_TO,2234,DL,1/1/2015,07:09,936
MDT,ATL,IS_FLYING_TO,2480,DL,1/1/2015,06:19,620
EWR,BOS,IS_FLYING_TO,2180,B6,1/1/2015,06:19,200
SCE,DTW,IS_FLYING_TO,5221,EV,1/1/2015,06:10,301
GEG,DEN,IS_FLYING_TO,308,F9,1/1/2015,06:18,836
LEX,DFW,IS_FLYING_TO,3609,MQ,1/1/2015,,785
VPS,DFW,IS_FLYING_TO,3634,MQ,1/1/2015,,641
BWI,ORD,IS_FLYING_TO,969,NK,1/1/2015,06:19,622
SBA,PHX,IS_FLYING_TO,6557,OO,1/1/2015,06:22,455
SBP,PHX,IS_FLYING_TO,6564,OO,1/1/2015,06:17,509
PNS,IAH,IS_FLYING_TO,4418,EV,1/1/2015,06:20,489
COS,DEN,IS_FLYING_TO,6230,OO,1/1/2015,06:20,73
CLE,ORD,IS_FLYING_TO,3272,EV,1/1/2015,06:23,315
LIH,HNL,IS_FLYING_TO,104,HA,1/1/2015,06:21,102
TWF,SLC,IS_FLYING_TO,7396,OO,1/1/2015,06:27,175
SAN,ATL,IS_FLYING_TO,1592,DL,1/1/2015,06:28,1892
BDL,ORD,IS_FLYING_TO,195,UA,1/1/2015,06:41,783
LAX,PHX,IS_FLYING_TO,649,US,1/1/2015,06:25,370
EWR,PHX,IS_FLYING_TO,674,US,1/1/2015,06:30,2133
PHL,CLT,IS_FLYING_TO,835,US,1/1/2015,06:30,449
AUS,IAH,IS_FLYING_TO,572,UA,1/1/2015,06:58,140
SFO,EWR,IS_FLYING_TO,577,UA,1/1/2015,07:46,2565
RNO,SFO,IS_FLYING_TO,5628,OO,1/1/2015,06:19,192
SEA,MDW,IS_FLYING_TO,4570,WN,1/1/2015,06:34,1733
SJU,TPA,IS_FLYING_TO,660,WN,1/1/2015,06:29,1237
HNL,LAX,IS_FLYING_TO,1231,UA,1/1/2015,06:32,2556
CLT,PHL,IS_FLYING_TO,401,US,1/1/2015,06:23,449
JFK,PHX,IS_FLYING_TO,433,US,1/1/2015,06:28,2153
SAN,PHX,IS_FLYING_TO,567,US,1/1/2015,06:23,304
ONT,PHX,IS_FLYING_TO,595,US,1/1/2015,09:14,325
MIA,CLT,IS_FLYING_TO,148,AA,1/1/2015,06:24,650
PBI,ORD,IS_FLYING_TO,330,AA,1/1/2015,06:26,1144
EWR,DFW,IS_FLYING_TO,1381,AA,1/1/2015,06:27,1372
ANC,OTZ,IS_FLYING_TO,157,AS,1/1/2015,06:22,548
SAN,SEA,IS_FLYING_TO,499,AS,1/1/2015,06:27,1050
SAN,PDX,IS_FLYING_TO,573,AS,1/1/2015,06:24,933
JFK,LAX,IS_FLYING_TO,23,B6,1/1/2015,06:27,2475
LGA,MCO,IS_FLYING_TO,1099,B6,1/1/2015,06:29,950
JFK,RSW,IS_FLYING_TO,929,B6,1/1/2015,06:28,1074
BOS,PIT,IS_FLYING_TO,1285,B6,1/1/2015,06:49,496
SFO,JFK,IS_FLYING_TO,418,DL,1/1/2015,06:28,2586
MSP,ATL,IS_FLYING_TO,783,DL,1/1/2015,06:26,907
AUS,ATL,IS_FLYING_TO,1984,DL,1/1/2015,06:25,813
COS,ATL,IS_FLYING_TO,2114,DL,1/1/2015,06:32,1184
DTW,ATL,IS_FLYING_TO,2283,DL,1/1/2015,06:28,594
MSY,LGA,IS_FLYING_TO,2370,DL,1/1/2015,06:24,1183
SEA,ATL,IS_FLYING_TO,1598,DL,1/1/2015,06:31,2182
EWR,ATL,IS_FLYING_TO,1809,DL,1/1/2015,06:29,746
TPA,ATL,IS_FLYING_TO,1872,DL,1/1/2015,06:29,406
BPT,DFW,IS_FLYING_TO,2549,EV,1/1/2015,06:30,270
RIC,IAD,IS_FLYING_TO,3261,EV,1/1/2015,06:29,100
EWR,JAX,IS_FLYING_TO,3929,EV,1/1/2015,06:30,820
GPT,IAH,IS_FLYING_TO,4306,EV,1/1/2015,06:23,376
TPA,DEN,IS_FLYING_TO,295,F9,1/1/2015,07:50,1506
RSW,DEN,IS_FLYING_TO,711,F9,1/1/2015,06:47,1607
DEN,DFW,IS_FLYING_TO,1246,F9,1/1/2015,06:34,641
CLE,MCO,IS_FLYING_TO,1108,F9,1/1/2015,06:28,895
GPT,DFW,IS_FLYING_TO,2913,MQ,1/1/2015,,500
MGM,DFW,IS_FLYING_TO,3649,MQ,1/1/2015,,622
SAN,LAX,IS_FLYING_TO,2604,OO,1/1/2015,06:20,109
ACY,MYR,IS_FLYING_TO,379,NK,1/1/2015,06:21,466
STC,ORD,IS_FLYING_TO,5381,OO,1/1/2015,06:23,394
BOI,LAX,IS_FLYING_TO,4553,OO,1/1/2015,06:24,674
SFO,SAN,IS_FLYING_TO,5186,OO,1/1/2015,06:37,447
MSP,LAX,IS_FLYING_TO,5581,OO,1/1/2015,06:30,1535
BFL,PHX,IS_FLYING_TO,6588,OO,1/1/2015,06:30,425
TPA,ORD,IS_FLYING_TO,1534,UA,1/1/2015,06:29,1012
ORD,IAD,IS_FLYING_TO,5764,EV,1/1/2015,06:27,589
HNL,OGG,IS_FLYING_TO,114,HA,1/1/2015,06:27,100
JFK,MSY,IS_FLYING_TO,675,B6,1/1/2015,06:25,1182
MKE,ORD,IS_FLYING_TO,5297,OO,1/1/2015,06:23,67
MIA,ORD,IS_FLYING_TO,410,UA,1/1/2015,06:33,1197
SEA,PHL,IS_FLYING_TO,700,US,1/1/2015,06:27,2378
SAT,ATL,IS_FLYING_TO,1926,WN,1/1/2015,06:34,874
PDX,MDW,IS_FLYING_TO,1119,WN,1/1/2015,06:32,1751
LAS,PHX,IS_FLYING_TO,474,US,1/1/2015,06:28,255
JAX,DFW,IS_FLYING_TO,129,AA,1/1/2015,06:48,918
MSY,DFW,IS_FLYING_TO,1349,AA,1/1/2015,,447
PIT,DFW,IS_FLYING_TO,1543,AA,1/1/2015,06:27,1067
COS,DFW,IS_FLYING_TO,2220,AA,1/1/2015,06:23,592
SEA,SAN,IS_FLYING_TO,240,AS,1/1/2015,06:29,1050
PDX,SAN,IS_FLYING_TO,576,AS,1/1/2015,06:28,933
SEA,SLC,IS_FLYING_TO,724,AS,1/1/2015,06:25,689
PVD,MCO,IS_FLYING_TO,475,B6,1/1/2015,06:29,1072
HPN,PBI,IS_FLYING_TO,1467,B6,1/1/2015,06:24,1056
JFK,LAS,IS_FLYING_TO,1441,AA,1/1/2015,06:56,2248
MLB,ATL,IS_FLYING_TO,2005,DL,1/1/2015,06:32,442
PIT,ATL,IS_FLYING_TO,2290,DL,1/1/2015,06:33,526
SAN,MSP,IS_FLYING_TO,1864,DL,1/1/2015,06:32,1532
ABE,ATL,IS_FLYING_TO,5579,EV,1/1/2015,06:28,692
SPI,DFW,IS_FLYING_TO,3443,MQ,1/1/2015,,630
PLN,DTW,IS_FLYING_TO,4758,OO,1/1/2015,06:26,243
PDX,ONT,IS_FLYING_TO,3460,OO,1/1/2015,06:35,838
RSW,EWR,IS_FLYING_TO,665,UA,1/1/2015,06:32,1068
SJC,MSP,IS_FLYING_TO,1056,DL,1/1/2015,06:34,1576
CIU,DTW,IS_FLYING_TO,4577,OO,1/1/2015,06:37,284
MCO,CLT,IS_FLYING_TO,1718,US,1/1/2015,06:37,468
BWI,CLT,IS_FLYING_TO,1943,US,1/1/2015,06:37,361
EWR,CLT,IS_FLYING_TO,1946,US,1/1/2015,06:48,529
AUS,ATL,IS_FLYING_TO,795,WN,1/1/2015,06:37,813
CAK,MCO,IS_FLYING_TO,692,WN,1/1/2015,06:36,861
FLL,LAS,IS_FLYING_TO,1170,WN,1/1/2015,06:39,2173
MKE,LAS,IS_FLYING_TO,653,WN,1/1/2015,06:35,1524
PHX,MDW,IS_FLYING_TO,890,WN,1/1/2015,06:33,1444
SJC,LAS,IS_FLYING_TO,832,WN,1/1/2015,06:40,386
LAS,EWR,IS_FLYING_TO,1284,UA,1/1/2015,06:39,2227
ORD,EWR,IS_FLYING_TO,1748,UA,1/1/2015,06:43,719
DSM,DFW,IS_FLYING_TO,1305,AA,1/1/2015,06:33,624
IAH,DFW,IS_FLYING_TO,1285,AA,1/1/2015,,224
RIC,DFW,IS_FLYING_TO,1562,AA,1/1/2015,06:36,1158
BLI,SEA,IS_FLYING_TO,548,AS,1/1/2015,06:32,93
PDX,LAX,IS_FLYING_TO,558,AS,1/1/2015,06:43,834
SEA,PSP,IS_FLYING_TO,560,AS,1/1/2015,06:36,987
LAX,PDX,IS_FLYING_TO,569,AS,1/1/2015,06:39,834
SEA,DFW,IS_FLYING_TO,662,AS,1/1/2015,06:33,1660
SLC,SJC,IS_FLYING_TO,709,AS,1/1/2015,07:47,584
BDL,MIA,IS_FLYING_TO,2476,AA,1/1/2015,06:34,1194
RSW,ATL,IS_FLYING_TO,1332,DL,1/1/2015,06:40,515
TPA,LGA,IS_FLYING_TO,2135,DL,1/1/2015,06:34,1010
MCO,LGA,IS_FLYING_TO,2276,DL,1/1/2015,06:38,950
SFO,MSP,IS_FLYING_TO,2566,DL,1/1/2015,06:36,1589
CRP,DFW,IS_FLYING_TO,2506,EV,1/1/2015,06:38,354
SHV,DFW,IS_FLYING_TO,2555,EV,1/1/2015,06:56,190
BTR,DFW,IS_FLYING_TO,2561,EV,1/1/2015,06:39,383
MLU,DFW,IS_FLYING_TO,2537,EV,1/1/2015,06:43,293
PIA,DFW,IS_FLYING_TO,2775,MQ,1/1/2015,,672
ROW,DFW,IS_FLYING_TO,2966,MQ,1/1/2015,,435
FWA,DFW,IS_FLYING_TO,3359,MQ,1/1/2015,,859
CHS,MIA,IS_FLYING_TO,3476,MQ,1/1/2015,06:34,489
GSO,MIA,IS_FLYING_TO,3589,MQ,1/1/2015,06:37,710
LGA,FLL,IS_FLYING_TO,705,NK,1/1/2015,08:28,1076
DTW,ATL,IS_FLYING_TO,567,NK,1/1/2015,06:38,594
DTW,FLL,IS_FLYING_TO,417,NK,1/1/2015,06:43,1127
PDX,BUR,IS_FLYING_TO,3456,OO,1/1/2015,06:38,817
MSN,ORD,IS_FLYING_TO,5492,OO,1/1/2015,06:43,108
COS,LAX,IS_FLYING_TO,6495,OO,1/1/2015,06:34,833
GCC,DEN,IS_FLYING_TO,5291,OO,1/1/2015,06:42,313
LAX,IAH,IS_FLYING_TO,536,UA,1/1/2015,06:36,1379
SNA,IAH,IS_FLYING_TO,259,UA,1/1/2015,06:53,1346
BUF,ORD,IS_FLYING_TO,792,UA,1/1/2015,07:18,473
SFO,LAX,IS_FLYING_TO,922,VX,1/1/2015,06:38,337
DAL,MDW,IS_FLYING_TO,3213,WN,1/1/2015,06:49,793
LIT,DAL,IS_FLYING_TO,2599,WN,1/1/2015,06:48,296
MHT,MCO,IS_FLYING_TO,2199,WN,1/1/2015,06:45,1142
ALB,MCO,IS_FLYING_TO,3739,WN,1/1/2015,06:44,1073
SAT,BWI,IS_FLYING_TO,1188,WN,1/1/2015,06:42,1407
OKC,ATL,IS_FLYING_TO,4563,WN,1/1/2015,06:41,761
SNA,PHX,IS_FLYING_TO,593,US,1/1/2015,06:45,338
DFW,STL,IS_FLYING_TO,323,AA,1/1/2015,,550
LGA,DFW,IS_FLYING_TO,1107,AA,1/1/2015,06:41,1389
LAS,ORD,IS_FLYING_TO,1234,AA,1/1/2015,06:41,1514
BNA,MIA,IS_FLYING_TO,1283,AA,1/1/2015,06:41,806
MSP,MIA,IS_FLYING_TO,1287,AA,1/1/2015,07:14,1501
SNA,DFW,IS_FLYING_TO,1300,AA,1/1/2015,06:45,1205
MIA,DCA,IS_FLYING_TO,2326,AA,1/1/2015,07:18,919
JFK,BOS,IS_FLYING_TO,318,B6,1/1/2015,06:38,187
BOS,DTW,IS_FLYING_TO,1137,B6,1/1/2015,06:42,632
OMA,ATL,IS_FLYING_TO,716,DL,1/1/2015,06:37,821
PIT,MSP,IS_FLYING_TO,765,DL,1/1/2015,06:42,726
SNA,ATL,IS_FLYING_TO,801,DL,1/1/2015,06:41,1919
FLL,ATL,IS_FLYING_TO,827,DL,1/1/2015,06:39,581
SNA,MSP,IS_FLYING_TO,860,DL,1/1/2015,06:42,1522
ATL,LGA,IS_FLYING_TO,886,DL,1/1/2015,06:44,762
BHM,ATL,IS_FLYING_TO,1135,DL,1/1/2015,06:44,134
BNA,ATL,IS_FLYING_TO,1324,DL,1/1/2015,06:42,214
FLL,DFW,IS_FLYING_TO,1449,AA,1/1/2015,,1119
SAN,JFK,IS_FLYING_TO,246,DL,1/1/2015,06:42,2446
